COMID,StreamOrde,Roughness
1148381,1,0.2
1149715,1,0.2
1149841,1,0.2
1149887,1,0.2
1150615,1,0.2
1151685,1,0.2
1151591,1,0.2
1151701,1,0.2
1151751,1,0.2
1151759,1,0.2
1151783,1,0.2
1151785,1,0.2
1151793,1,0.2
1151969,1,0.2
1151971,1,0.2
1150231,1,0.2
1150221,1,0.2
1150273,1,0.2
1150265,1,0.2
1150271,1,0.2
1150605,1,0.2
1152279,1,0.2
1152273,1,0.2
1152283,1,0.2
1148295,1,0.2
1152287,1,0.2
1149733,1,0.2
1150285,1,0.2
1151723,1,0.2
1157349,1,0.2
1149931,2,0.1
1149889,1,0.2
1149891,1,0.2
1149903,1,0.2
1149901,1,0.2
1149895,1,0.2
1149893,1,0.2
1149897,1,0.2
1149927,4,0.045
1149769,1,0.2
1149751,1,0.2
1149713,1,0.2
1147293,1,0.2
1147295,1,0.2
1147259,3,0.065
1147257,3,0.065
1147241,2,0.1
1147275,2,0.1
1149729,1,0.2
1147299,1,0.2
1150529,1,0.2
1147297,1,0.2
1149739,1,0.2
1147243,2,0.1
1147387,2,0.1
1147249,2,0.1
1147247,1,0.2
1147383,1,0.2
1147401,1,0.2
1147219,1,0.2
1147231,1,0.2
1147289,2,0.1
1149719,2,0.1
1147287,1,0.2
1149707,1,0.2
1147281,2,0.1
1147267,2,0.1
1147261,1,0.2
1149735,1,0.2
1149773,1,0.2
1149803,2,0.1
1147179,2,0.1
1147173,2,0.1
1147167,1,0.2
1147175,1,0.2
1148287,1,0.2
1148319,1,0.2
1147189,1,0.2
1151369,1,0.2
1148401,1,0.2
1151375,1,0.2
1150519,3,0.065
1150009,5,0.03
1150023,5,0.03
1150025,5,0.03
1150019,5,0.03
1150027,5,0.03
1149953,1,0.2
1150613,1,0.2
1150461,1,0.2
1151637,1,0.2
1151623,1,0.2
1151657,4,0.045
1151655,4,0.045
1151663,4,0.045
1151669,4,0.045
1151659,4,0.045
1151707,2,0.1
1149941,2,0.1
1150003,1,0.2
1150035,1,0.2
1151767,2,0.1
1150053,2,0.1
1151771,2,0.1
1151765,1,0.2
1150479,2,0.1
1151779,2,0.1
1151949,2,0.1
1150095,1,0.2
1151799,1,0.2
1151803,1,0.2
1150229,2,0.1
1150267,1,0.2
1150583,1,0.2
1150259,1,0.2
1150515,1,0.2
1150517,1,0.2
1150313,1,0.2
1150301,2,0.1
1150321,2,0.1
1150325,2,0.1
1152231,2,0.1
1150297,1,0.2
1150319,2,0.1
1152277,3,0.065
1152349,5,0.03
1152271,1,0.2
1152267,5,0.03
1152269,5,0.03
1147181,1,0.2
1148297,1,0.2
1150549,1,0.2
1150551,4,0.045
1150607,4,0.045
1150609,4,0.045
1150617,1,0.2
1152351,5,0.03
1152353,2,0.1
1152355,5,0.03
1151695,2,0.1
1149711,3,0.065
1151377,3,0.065
1150473,4,0.045
1151443,2,0.1
1150015,5,0.03
1151651,4,0.045
1151705,1,0.2
1149965,1,0.2
1150513,1,0.2
1152275,3,0.065
1150567,1,0.2
1150569,2,0.1
1150571,2,0.1
1150573,2,0.1
1150581,3,0.065
1150577,1,0.2
1150575,3,0.065
1147405,3,0.065
1147413,3,0.065
1147411,1,0.2
1150521,3,0.065
1151953,2,0.1
1151951,1,0.2
1150543,3,0.065
1150527,3,0.065
1150535,3,0.065
1150537,1,0.2
1150541,2,0.1
1150539,3,0.065
1150525,1,0.2
1150523,3,0.065
1158941,5,0.03
1157421,2,0.1
1157411,2,0.1
1157395,1,0.2
1157513,1,0.2
1157491,1,0.2
1159415,1,0.2
1157563,1,0.2
1157477,1,0.2
1158883,1,0.2
1157419,1,0.2
1157515,1,0.2
1157545,1,0.2
1158119,1,0.2
1157313,1,0.2
1159051,1,0.2
1157673,1,0.2
1157485,1,0.2
1157459,1,0.2
1157969,1,0.2
1157481,1,0.2
1157565,1,0.2
1157609,1,0.2
1157643,1,0.2
1157707,1,0.2
1157757,1,0.2
1159023,1,0.2
1158989,1,0.2
1158885,1,0.2
1158951,1,0.2
1157791,1,0.2
1157741,1,0.2
1158121,1,0.2
1157771,1,0.2
1157637,1,0.2
1157333,1,0.2
1157945,1,0.2
1157373,1,0.2
1157409,1,0.2
1157391,1,0.2
1157427,1,0.2
1158109,1,0.2
1157627,2,0.1
1157569,2,0.1
1157535,1,0.2
1158933,5,0.03
1159419,5,0.03
1158927,1,0.2
1158923,5,0.03
1158935,5,0.03
1158937,5,0.03
1158939,5,0.03
1158925,3,0.065
1158909,3,0.065
1157789,3,0.065
1159721,3,0.065
1157779,3,0.065
1157717,3,0.065
1157705,3,0.065
1158005,2,0.1
1157547,2,0.1
1157507,2,0.1
1159013,2,0.1
1159029,2,0.1
1159043,2,0.1
1157677,2,0.1
1157667,2,0.1
1157615,2,0.1
1157465,1,0.2
1158921,1,0.2
1157443,2,0.1
1157423,1,0.2
1157549,1,0.2
1157631,1,0.2
1158911,2,0.1
1157785,1,0.2
1158881,1,0.2
1158093,1,0.2
1157751,1,0.2
1157337,1,0.2
1159037,1,0.2
1157715,1,0.2
1158089,1,0.2
1157489,2,0.1
1157487,2,0.1
1157471,1,0.2
1157509,1,0.2
1157617,1,0.2
1158083,1,0.2
1157669,1,0.2
1158087,1,0.2
1157777,1,0.2
1158095,1,0.2
1158999,1,0.2
1158963,5,0.03
1158957,5,0.03
1158969,5,0.03
1159313,1,0.2
1158987,5,0.03
1158985,5,0.03
1158979,5,0.03
1158975,5,0.03
1158981,5,0.03
1158977,5,0.03
1158995,5,0.03
1159735,5,0.03
1159311,5,0.03
1158967,5,0.03
1158965,5,0.03
1158961,5,0.03
1158945,5,0.03
1158959,5,0.03
1159421,5,0.03
1159417,5,0.03
1158973,5,0.03
1159731,5,0.03
1159309,1,0.2
1158919,2,0.1
1158893,1,0.2
1158869,1,0.2
1158891,2,0.1
1158863,2,0.1
1157793,2,0.1
1157769,1,0.2
1157787,1,0.2
1159719,1,0.2
1158861,1,0.2
1157795,1,0.2
1158099,1,0.2
1157689,1,0.2
1157339,2,0.1
1157335,1,0.2
1157377,1,0.2
1157397,1,0.2
1158057,1,0.2
1157393,1,0.2
1157449,1,0.2
1157433,1,0.2
1158067,1,0.2
1158065,1,0.2
1157463,1,0.2
1157305,1,0.2
1157299,1,0.2
1150341,1,0.2
1157297,1,0.2
1157301,2,0.1
1159737,5,0.03
1159443,5,0.03
1159447,5,0.03
1159445,5,0.03
1159733,5,0.03
1152261,1,0.2
1159461,1,0.2
1159459,5,0.03
1159453,2,0.1
1159451,5,0.03
1159449,5,0.03
1159441,2,0.1
1159439,5,0.03
1159437,5,0.03
1159435,1,0.2
1159433,5,0.03
1159431,1,0.2
1159429,1,0.2
1159427,5,0.03
1159425,2,0.1
1159423,1,0.2
1158049,1,0.2
1158047,2,0.1
1158045,1,0.2
5280114,1,0.2
5280094,1,0.2
5280190,1,0.2
5280196,1,0.2
5280100,1,0.2
5280162,1,0.2
5280192,1,0.2
5280038,3,0.065
5280046,3,0.065
5280074,2,0.1
5280092,2,0.1
5280108,1,0.2
5280060,2,0.1
5280076,2,0.1
5280070,2,0.1
5280080,1,0.2
5280180,1,0.2
5280176,1,0.2
5280042,1,0.2
5280084,1,0.2
5280086,1,0.2
5280182,1,0.2
5280088,1,0.2
5280056,2,0.1
5280072,2,0.1
5280050,2,0.1
5280062,2,0.1
5280064,2,0.1
5280066,1,0.2
5280058,1,0.2
5280164,1,0.2
5280198,1,0.2
5280112,1,0.2
5280090,1,0.2
5280106,1,0.2
5280048,1,0.2
5280188,1,0.2
5280104,1,0.2
5280200,1,0.2
5280078,1,0.2
5280102,2,0.1
5280110,1,0.2
5280082,1,0.2
5280054,1,0.2
5280178,1,0.2
5280044,1,0.2
4454096,1,0.2
4453014,1,0.2
4452848,1,0.2
4451910,1,0.2
4451678,1,0.2
4451948,1,0.2
4452118,1,0.2
4451662,1,0.2
4454074,1,0.2
4454128,1,0.2
4453680,1,0.2
4453422,1,0.2
4453702,1,0.2
4453048,1,0.2
4452800,1,0.2
4453380,1,0.2
4454478,1,0.2
4454322,1,0.2
4454474,1,0.2
4451976,1,0.2
4452754,1,0.2
4453360,1,0.2
4453740,3,0.065
4453730,3,0.065
4453676,3,0.065
4453634,3,0.065
4453620,3,0.065
4453608,3,0.065
4453586,3,0.065
4453554,3,0.065
4453464,3,0.065
4453460,3,0.065
4453442,3,0.065
4453420,2,0.1
4453738,4,0.045
4453706,4,0.045
4453674,4,0.045
4453650,4,0.045
4453598,4,0.045
4453542,4,0.045
4453474,4,0.045
4453414,4,0.045
4453406,4,0.045
4453338,4,0.045
4454078,4,0.045
4453282,3,0.065
4453260,3,0.065
4453212,3,0.065
4453184,3,0.065
4453136,3,0.065
4453132,2,0.1
4454018,2,0.1
4454066,3,0.065
4453276,3,0.065
4453246,3,0.065
4453146,3,0.065
4453108,3,0.065
4453088,3,0.065
4453040,3,0.065
4453038,3,0.065
4453010,3,0.065
4452984,3,0.065
4452960,3,0.065
4452904,3,0.065
4452872,3,0.065
4452864,3,0.065
4451940,3,0.065
4451932,2,0.1
4451596,2,0.1
4451620,1,0.2
4453742,5,0.03
4453756,5,0.03
4453758,5,0.03
4454120,5,0.03
4453750,5,0.03
4453726,5,0.03
4453698,5,0.03
4453704,5,0.03
4453684,5,0.03
4453632,5,0.03
4453630,5,0.03
4453590,5,0.03
4453538,5,0.03
4453506,5,0.03
4453504,5,0.03
4453448,5,0.03
4453432,5,0.03
4453392,5,0.03
4453402,5,0.03
4453400,5,0.03
4453328,5,0.03
4453330,5,0.03
4453306,5,0.03
4454064,5,0.03
4453272,5,0.03
4453248,5,0.03
4454040,5,0.03
4454036,5,0.03
4454106,4,0.045
4453494,4,0.045
4453484,4,0.045
4453486,4,0.045
4453480,4,0.045
4453482,4,0.045
4453476,4,0.045
4453496,4,0.045
4453514,4,0.045
4453536,4,0.045
4453544,4,0.045
4453546,4,0.045
4453552,4,0.045
4453558,4,0.045
4453604,3,0.065
4453760,4,0.045
4453772,4,0.045
4453794,4,0.045
4454126,4,0.045
4453810,4,0.045
4453812,4,0.045
4453830,4,0.045
4453838,4,0.045
4453840,3,0.065
4453842,3,0.065
4453844,3,0.065
4453850,3,0.065
4454410,3,0.065
4453862,3,0.065
4454412,3,0.065
4454408,3,0.065
4454418,3,0.065
4454416,3,0.065
4454404,2,0.1
4451944,2,0.1
4451946,1,0.2
4451840,2,0.1
4451616,1,0.2
4452154,1,0.2
4453446,2,0.1
4453638,2,0.1
4453652,2,0.1
4453662,2,0.1
4453666,1,0.2
4454248,1,0.2
4453548,2,0.1
4453472,2,0.1
4453710,2,0.1
4453244,2,0.1
4453218,2,0.1
4453216,2,0.1
4453188,2,0.1
4453148,2,0.1
4453112,2,0.1
4453106,2,0.1
4452806,2,0.1
4453836,3,0.065
4453822,3,0.065
4453786,3,0.065
4453782,3,0.065
4453770,2,0.1
4453744,1,0.2
4453764,1,0.2
4454458,2,0.1
4453678,2,0.1
4453614,2,0.1
4453568,2,0.1
4453488,2,0.1
4453458,1,0.2
4453864,2,0.1
4454414,2,0.1
4454438,2,0.1
4454444,2,0.1
4454462,2,0.1
4454476,1,0.2
4454532,1,0.2
4453582,2,0.1
4453642,1,0.2
4454452,2,0.1
4454468,1,0.2
4452772,3,0.065
4452766,3,0.065
4452758,3,0.065
4452750,2,0.1
4452024,1,0.2
4452710,1,0.2
4452676,2,0.1
4452018,2,0.1
4453444,2,0.1
4453398,1,0.2
4454082,3,0.065
4453316,3,0.065
4453320,3,0.065
4453318,2,0.1
4453310,2,0.1
4454088,2,0.1
4453238,2,0.1
4453206,2,0.1
4453194,1,0.2
4453130,2,0.1
4452988,1,0.2
4453594,1,0.2
4453462,1,0.2
4453418,1,0.2
4453372,1,0.2
4453378,1,0.2
4454094,1,0.2
4453346,1,0.2
4453396,1,0.2
4453466,1,0.2
4453556,1,0.2
4454316,1,0.2
4453622,1,0.2
4453636,1,0.2
4453612,1,0.2
4453456,1,0.2
4453490,1,0.2
4453570,1,0.2
4453712,1,0.2
4453714,1,0.2
4453700,1,0.2
4453672,1,0.2
4453648,1,0.2
4453596,1,0.2
4453526,1,0.2
4453560,1,0.2
4453424,1,0.2
4453412,1,0.2
4453352,1,0.2
4453364,1,0.2
4453366,1,0.2
4454304,1,0.2
4453236,1,0.2
4453208,1,0.2
4454086,1,0.2
4454084,1,0.2
4453284,1,0.2
4453262,1,0.2
4453256,1,0.2
4453170,1,0.2
4453118,1,0.2
4454300,1,0.2
4453174,1,0.2
4453172,1,0.2
4453138,1,0.2
4453018,1,0.2
4453012,1,0.2
4454032,1,0.2
4454038,1,0.2
4454048,1,0.2
4453404,1,0.2
4453736,1,0.2
4454116,1,0.2
4454108,1,0.2
4454104,1,0.2
4453502,1,0.2
4454072,1,0.2
4454070,1,0.2
4453340,1,0.2
4454310,1,0.2
4454068,1,0.2
4453228,1,0.2
4453202,1,0.2
4453156,1,0.2
4454296,1,0.2
4453050,1,0.2
4454298,1,0.2
4453214,1,0.2
4453144,1,0.2
4453094,1,0.2
4453036,1,0.2
4453008,1,0.2
4452906,1,0.2
4452964,1,0.2
4452928,1,0.2
4454268,1,0.2
4452026,1,0.2
4451988,1,0.2
4452742,1,0.2
4452740,1,0.2
4452768,1,0.2
4452822,1,0.2
4454008,1,0.2
4452954,1,0.2
4452810,1,0.2
4452856,1,0.2
4452858,1,0.2
4452962,1,0.2
4452996,1,0.2
4452976,1,0.2
4453042,1,0.2
4453110,1,0.2
4453278,1,0.2
4453266,1,0.2
4453154,1,0.2
4452802,1,0.2
4452804,1,0.2
4452714,1,0.2
4454266,1,0.2
4451980,1,0.2
4451960,1,0.2
4452272,1,0.2
4451902,1,0.2
4451934,1,0.2
4451924,1,0.2
4451548,1,0.2
4452232,1,0.2
4452238,1,0.2
4451758,1,0.2
4451860,1,0.2
4451834,1,0.2
4451884,1,0.2
4451890,1,0.2
4453020,1,0.2
4453610,1,0.2
4454238,1,0.2
4453386,2,0.1
4453376,1,0.2
4453438,2,0.1
4453348,1,0.2
4453588,1,0.2
4453732,2,0.1
4453540,2,0.1
4453322,2,0.1
4454090,1,0.2
4453258,2,0.1
4453210,2,0.1
4453168,2,0.1
4454198,1,0.2
4453140,1,0.2
4454194,1,0.2
4453142,1,0.2
4453182,2,0.1
4454076,2,0.1
4453264,2,0.1
4453752,1,0.2
4454258,1,0.2
4453324,1,0.2
4454226,1,0.2
4453390,2,0.1
4453388,2,0.1
4453344,1,0.2
4453104,1,0.2
4453116,1,0.2
4452908,2,0.1
4452932,2,0.1
4452756,2,0.1
4454140,2,0.1
4452734,2,0.1
4452718,1,0.2
4452716,1,0.2
4452712,1,0.2
4452022,1,0.2
4452752,2,0.1
4452910,2,0.1
4452862,1,0.2
4452874,2,0.1
4452986,2,0.1
4452680,2,0.1
4452678,1,0.2
4452674,1,0.2
4454340,1,0.2
4452020,1,0.2
4451986,1,0.2
4451958,1,0.2
4451952,1,0.2
4451908,2,0.1
4451904,2,0.1
4451920,1,0.2
4451912,1,0.2
4452194,1,0.2
4452164,2,0.1
4451720,2,0.1
4452162,1,0.2
4451690,1,0.2
4451906,1,0.2
4453326,1,0.2
4453336,1,0.2
4453368,1,0.2
4453430,1,0.2
4453434,1,0.2
4453478,1,0.2
4453470,1,0.2
4453516,1,0.2
4453534,1,0.2
4453382,1,0.2
4453694,1,0.2
4453670,1,0.2
4453606,1,0.2
4453584,1,0.2
4453592,1,0.2
4454318,1,0.2
4453654,1,0.2
4453688,1,0.2
4453696,1,0.2
4454326,1,0.2
4453776,1,0.2
4453774,1,0.2
4454122,1,0.2
4454124,1,0.2
4453808,1,0.2
4453828,1,0.2
4453780,1,0.2
4453724,1,0.2
4453722,1,0.2
4453762,1,0.2
4453792,1,0.2
4453826,1,0.2
4453848,1,0.2
4453832,1,0.2
4453814,1,0.2
4454480,1,0.2
4454440,1,0.2
4454448,1,0.2
4454472,1,0.2
4454456,1,0.2
4454450,1,0.2
4453784,1,0.2
4453086,1,0.2
4453150,1,0.2
4454436,1,0.2
4454434,1,0.2
4454092,1,0.2
4453660,2,0.1
4453550,4,0.045
4453498,4,0.045
4453492,4,0.045
4453640,1,0.2
4453734,1,0.2
4453768,2,0.1
4453860,2,0.1
4454402,2,0.1
4453834,2,0.1
4454466,1,0.2
4453846,3,0.065
4454446,1,0.2
4454406,2,0.1
4453866,2,0.1
4456676,2,0.1
4454358,1,0.2
4454360,1,0.2
4453440,2,0.1
4454080,3,0.065
4454432,1,0.2
4453192,1,0.2
4451696,1,0.2
4452168,1,0.2
4452166,1,0.2
4454148,1,0.2
4454150,1,0.2
4454154,2,0.1
4454156,3,0.065
4454164,2,0.1
4454162,3,0.065
4454160,3,0.065
4454246,2,0.1
4454250,1,0.2
4454244,1,0.2
1077643,5,0.03
1079703,5,0.03
1079689,5,0.03
1079657,5,0.03
1079633,5,0.03
1079629,5,0.03
1079621,5,0.03
1079615,5,0.03
1079613,5,0.03
1079609,5,0.03
1079589,5,0.03
1077733,5,0.03
1077703,5,0.03
1077685,5,0.03
1077663,5,0.03
1077665,5,0.03
1077667,5,0.03
1077861,5,0.03
1079623,3,0.065
1079627,3,0.065
1079659,3,0.065
1079675,3,0.065
1079677,3,0.065
1079697,3,0.065
1079695,3,0.065
1079715,3,0.065
1079723,3,0.065
1079727,3,0.065
1079735,3,0.065
1079745,3,0.065
1079747,3,0.065
1079755,3,0.065
1079765,3,0.065
1080263,3,0.065
1080265,3,0.065
1079617,1,0.2
1077681,1,0.2
1079803,1,0.2
1079805,1,0.2
1077739,1,0.2
1079791,1,0.2
1077735,1,0.2
1077661,1,0.2
1079787,1,0.2
1077595,1,0.2
1077605,1,0.2
1079817,1,0.2
1079779,1,0.2
1079641,1,0.2
1077591,1,0.2
1077599,1,0.2
1077633,1,0.2
1077601,1,0.2
1077603,1,0.2
1077867,1,0.2
1077869,1,0.2
1079639,1,0.2
1079651,1,0.2
1077737,1,0.2
1077659,1,0.2
1077631,1,0.2
1077619,1,0.2
1077607,1,0.2
1077621,1,0.2
1077623,1,0.2
1077701,1,0.2
1077711,1,0.2
1077721,1,0.2
1077705,1,0.2
1079625,1,0.2
1079643,1,0.2
1079669,1,0.2
1079665,1,0.2
1079619,1,0.2
1079681,1,0.2
1079661,1,0.2
1080257,1,0.2
1079645,1,0.2
1079653,1,0.2
1079663,1,0.2
1079725,1,0.2
1079757,1,0.2
1079783,1,0.2
1079821,1,0.2
1079793,1,0.2
1079811,1,0.2
1079809,1,0.2
1079785,1,0.2
1079721,1,0.2
1079713,1,0.2
1079801,1,0.2
1079781,1,0.2
1079789,1,0.2
1079819,1,0.2
1079771,1,0.2
1079759,1,0.2
1079673,2,0.1
1079671,2,0.1
1079655,1,0.2
1077707,3,0.065
1077679,3,0.065
1077683,2,0.1
1079799,2,0.1
1079797,2,0.1
1079743,2,0.1
1079773,1,0.2
1079683,2,0.1
1079737,2,0.1
1079717,2,0.1
1079753,2,0.1
1079595,2,0.1
1079591,1,0.2
1079777,1,0.2
1079687,3,0.065
1077597,2,0.1
1077611,2,0.1
1077609,2,0.1
1080261,2,0.1
1079751,2,0.1
1079767,1,0.2
1079647,2,0.1
1077593,1,0.2
1077617,2,0.1
1077613,2,0.1
1077651,1,0.2
1077653,1,0.2
1079593,1,0.2
1077859,2,0.1
1077863,2,0.1
1077625,2,0.1
1077687,5,0.03
1077671,2,0.1
1077699,1,0.2
1077713,3,0.065
1077715,3,0.065
1079599,3,0.065
1079601,3,0.065
1077725,2,0.1
1079603,2,0.1
1077723,1,0.2
1079587,1,0.2
1079597,3,0.065
1077719,3,0.065
1077717,3,0.065
1079611,2,0.1
1079667,1,0.2
1079693,2,0.1
1079679,1,0.2
1079719,1,0.2
1079701,1,0.2
1080285,1,0.2
1079741,2,0.1
1080255,2,0.1
1080259,1,0.2
1080283,1,0.2
1079685,1,0.2
1079739,1,0.2
1079733,1,0.2
1079795,1,0.2
1079729,1,0.2
1079731,1,0.2
1079631,5,0.03
1079635,5,0.03
1079705,1,0.2
1079807,1,0.2
1077655,1,0.2
1077657,1,0.2
1077731,3,0.065
1079585,3,0.065
1077865,3,0.065
1077727,3,0.065
1077709,3,0.065
1077729,3,0.065
1077693,3,0.065
1077645,2,0.1
1077641,2,0.1
1077871,2,0.1
1077639,2,0.1
1148349,1,0.2
1148263,1,0.2
1148213,1,0.2
1148229,1,0.2
1151743,1,0.2
1151757,1,0.2
1148465,1,0.2
1148535,1,0.2
1151437,1,0.2
1148471,1,0.2
1148461,1,0.2
1148467,1,0.2
1148333,1,0.2
1148283,1,0.2
1148451,1,0.2
1151581,1,0.2
1148363,1,0.2
1151639,4,0.045
1151635,4,0.045
1151649,4,0.045
1151627,4,0.045
1151613,4,0.045
1151595,4,0.045
1151597,4,0.045
1151587,4,0.045
1151575,4,0.045
1151551,4,0.045
1151945,4,0.045
1151547,4,0.045
1151543,4,0.045
1151941,4,0.045
1151495,4,0.045
1151501,4,0.045
1151503,4,0.045
1151497,4,0.045
1151935,4,0.045
1151477,4,0.045
1151473,4,0.045
1151475,4,0.045
1151451,4,0.045
1151429,4,0.045
1151421,4,0.045
1151409,4,0.045
1151401,4,0.045
1151399,4,0.045
1151391,4,0.045
1151387,4,0.045
1151379,4,0.045
1151363,4,0.045
1148395,4,0.045
1151355,4,0.045
1148377,4,0.045
1148359,4,0.045
1148355,4,0.045
1148345,4,0.045
1148339,4,0.045
1148321,4,0.045
1148313,4,0.045
1148303,2,0.1
1148289,2,0.1
1148269,1,0.2
1148305,4,0.045
1148277,4,0.045
1148273,3,0.065
1148235,2,0.1
1148223,2,0.1
1148219,2,0.1
1148215,1,0.2
1148249,1,0.2
1148325,2,0.1
1148463,2,0.1
1148285,2,0.1
1148281,2,0.1
1148267,2,0.1
1148449,2,0.1
1151675,2,0.1
1151741,2,0.1
1151745,2,0.1
1151749,2,0.1
1151753,1,0.2
1148311,2,0.1
1148307,1,0.2
1151593,2,0.1
1151557,2,0.1
1151511,2,0.1
1151491,2,0.1
1151483,2,0.1
1151463,2,0.1
1148365,2,0.1
1148523,1,0.2
1148299,1,0.2
1151553,3,0.065
1151567,3,0.065
1151569,3,0.065
1151571,3,0.065
1151585,3,0.065
1151599,2,0.1
1151601,2,0.1
1151583,2,0.1
1148315,1,0.2
1148331,1,0.2
1151383,1,0.2
1151441,1,0.2
1151625,1,0.2
1151607,1,0.2
1151967,1,0.2
1151611,1,0.2
1151619,1,0.2
1151555,1,0.2
1151485,1,0.2
1151449,1,0.2
1151439,1,0.2
1151493,1,0.2
1151513,1,0.2
1151943,1,0.2
1151467,1,0.2
1151465,1,0.2
1151933,1,0.2
1151433,1,0.2
1148385,1,0.2
1151385,1,0.2
1151417,1,0.2
1148383,1,0.2
1148323,1,0.2
1148367,1,0.2
1148343,1,0.2
1148337,1,0.2
1148317,1,0.2
1148301,1,0.2
1148445,1,0.2
1148541,1,0.2
1148231,1,0.2
1148527,1,0.2
1148533,1,0.2
1148241,1,0.2
1148237,1,0.2
1148221,1,0.2
1148217,1,0.2
1148225,1,0.2
1148457,1,0.2
1148243,1,0.2
1148531,1,0.2
1148257,1,0.2
1148261,1,0.2
1148537,1,0.2
1148529,1,0.2
1148447,1,0.2
1148291,1,0.2
1148335,1,0.2
1148357,1,0.2
1151395,1,0.2
1151963,1,0.2
1151419,1,0.2
1151453,1,0.2
1151561,1,0.2
1151965,1,0.2
1148473,1,0.2
1148389,1,0.2
1151455,1,0.2
1151435,1,0.2
1151937,1,0.2
1151579,1,0.2
1151603,1,0.2
1151671,1,0.2
1151667,1,0.2
1151703,1,0.2
1151687,1,0.2
1151653,1,0.2
1151715,1,0.2
1151605,1,0.2
1151721,1,0.2
1151735,1,0.2
1151733,1,0.2
1151717,1,0.2
1151737,1,0.2
1151731,1,0.2
1151727,1,0.2
1151739,1,0.2
1151747,1,0.2
1151763,1,0.2
1151761,1,0.2
1151781,1,0.2
1151769,1,0.2
1151773,1,0.2
1151947,1,0.2
1151787,1,0.2
1148259,1,0.2
1151973,1,0.2
1148387,1,0.2
1151719,1,0.2
1148399,1,0.2
1151631,2,0.1
1151621,2,0.1
1151609,2,0.1
1151617,2,0.1
1151633,1,0.2
1151461,1,0.2
1151955,1,0.2
1151487,2,0.1
1151471,1,0.2
1151397,3,0.065
1148397,2,0.1
1151373,2,0.1
1151381,2,0.1
1148375,2,0.1
1148369,2,0.1
1148353,2,0.1
1148329,1,0.2
1148351,1,0.2
1148453,1,0.2
1148475,1,0.2
1148443,1,0.2
1148239,2,0.1
1148233,1,0.2
1148251,1,0.2
1148245,2,0.1
1148247,1,0.2
1148253,1,0.2
1148493,1,0.2
1148455,1,0.2
1148255,1,0.2
1148507,1,0.2
1148271,3,0.065
1148279,1,0.2
1148309,1,0.2
1148227,1,0.2
1148293,1,0.2
1148341,1,0.2
1148469,1,0.2
1148525,1,0.2
1151361,2,0.1
1148391,2,0.1
1151365,2,0.1
1151359,1,0.2
1151389,4,0.045
1151405,4,0.045
1151413,4,0.045
1151427,1,0.2
1151425,4,0.045
1151403,4,0.045
1151423,4,0.045
1151431,1,0.2
1151499,4,0.045
1151507,3,0.065
1151517,3,0.065
1151537,3,0.065
1151533,3,0.065
1151523,4,0.045
1151541,4,0.045
1151539,4,0.045
1151939,4,0.045
1151519,3,0.065
1151515,3,0.065
1151525,3,0.065
1151527,3,0.065
1151505,2,0.1
1151489,2,0.1
1151457,2,0.1
1151459,1,0.2
1151479,2,0.1
1151957,2,0.1
1151447,2,0.1
1151393,1,0.2
1151407,1,0.2
1151929,1,0.2
1151931,1,0.2
1151531,3,0.065
1151535,4,0.045
1151529,3,0.065
1151521,4,0.045
1151545,4,0.045
1151549,4,0.045
1151629,1,0.2
1151961,1,0.2
1151959,1,0.2
1151673,2,0.1
1151573,3,0.065
1151559,3,0.065
1151577,4,0.045
1151589,2,0.1
1151709,2,0.1
1151615,4,0.045
1151689,2,0.1
1151711,1,0.2
1151713,2,0.1
1151699,2,0.1
1151777,1,0.2
1151357,2,0.1
1151563,4,0.045
1151677,2,0.1
1151975,1,0.2
1148393,1,0.2
1151415,4,0.045
1151509,4,0.045
1151565,3,0.065
1148477,1,0.2
1148483,2,0.1
1148487,1,0.2
1148491,3,0.065
1148497,1,0.2
1148501,2,0.1
1148505,1,0.2
1153779,3,0.065
1148539,1,0.2
1148521,3,0.065
1148519,3,0.065
1148517,3,0.065
1148515,3,0.065
1148513,3,0.065
1148511,1,0.2
1148509,3,0.065
1148503,2,0.1
1148499,3,0.065
1148495,1,0.2
1148489,1,0.2
1148485,3,0.065
1148479,2,0.1
1148481,3,0.065
1456215,1,0.2
1456217,1,0.2
4452274,1,0.2
4452788,1,0.2
4454270,1,0.2
4453002,1,0.2
4454118,1,0.2
4453818,1,0.2
4451870,1,0.2
4451864,1,0.2
4451878,1,0.2
4451882,1,0.2
4451754,1,0.2
4453176,1,0.2
4451610,1,0.2
4453370,1,0.2
4452796,1,0.2
4452090,1,0.2
4451526,1,0.2
4451612,1,0.2
4452226,1,0.2
4454328,1,0.2
4452218,1,0.2
4454320,1,0.2
4454470,1,0.2
4453410,1,0.2
4452950,1,0.2
4452252,1,0.2
4452006,1,0.2
4451964,1,0.2
4451956,1,0.2
4452080,4,0.045
4451632,3,0.065
4451598,3,0.065
4452070,3,0.065
4451568,3,0.065
4451552,3,0.065
4451540,3,0.065
4451538,3,0.065
4451510,3,0.065
4451628,3,0.065
4451574,2,0.1
4451564,2,0.1
4451550,2,0.1
4454338,5,0.03
4453090,5,0.03
4453030,5,0.03
4454010,5,0.03
4452944,5,0.03
4452936,5,0.03
4452878,5,0.03
4452854,5,0.03
4452842,5,0.03
4452826,5,0.03
4452746,5,0.03
4453986,5,0.03
4452698,5,0.03
4452014,5,0.03
4451982,5,0.03
